cycle,timestamp,spearman_r,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,ci_lo,ci_hi,spearman_r_ema,spearman_p_ema,pearson_r_ema,pearson_p_ema,kendall_tau_ema,kendall_p_ema,spearman_r_best,spearman_p_best,pearson_r_best,pearson_p_best,kendall_tau_best,kendall_p_best,mean_val_acc1,std_val_acc1,mean_ema_acc1,mean_best_val_acc1,n_archs
53,2026-06-03T19:18:36.337899,0.5892857142857142,0.020794358483161638,0.7505273102203387,0.0012652000877943872,0.4476190476190477,0.020790615322361355,-0.01986389266964805,0.9304061112562023,0.2178571428571428,0.43539267351553756,-0.058683441365216235,0.8354318300171674,0.18095238095238098,0.3794503959627968,0.2178571428571428,0.43539267351553756,-0.38077707330995003,0.16144668764321687,0.18095238095238098,0.3794503959627968,88.8759203480589,1.2129762187574638,90.96658509036145,93.05932061579651,15
54,2026-06-03T19:24:31.851170,0.15,0.5936302027425882,-0.35593243717432227,0.19289193742321656,0.12380952380952381,0.5589660721223221,-0.4789067140036829,0.7477699010485892,0.2928571428571428,0.289471667212401,-0.028752061499772115,0.9189824482026068,0.21904761904761905,0.2815660702955676,0.2178571428571428,0.43539267351553756,-0.38077707330995003,0.16144668764321687,0.18095238095238098,0.3794503959627968,89.75803212851406,1.2591998513798233,91.02583249665328,93.05932061579651,15
55,2026-06-03T19:30:28.884535,0.10357142857142855,0.7133796306287292,-0.13594029034655408,0.6290447288028707,0.06666666666666668,0.770495669755301,-0.51840093619415,0.6934446172869049,0.2285714285714285,0.41256617049636035,-0.018041440733198723,0.9491161232335145,0.20000000000000004,0.3282335876694342,0.2178571428571428,0.43539267351553756,-0.38077707330995003,0.16144668764321687,0.18095238095238098,0.3794503959627968,90.50605547188756,0.8161318835330463,91.0852576974565,93.05932061579651,15
56,2026-06-03T19:36:21.113802,0.18214285714285713,0.5158816817070392,0.030630018528548332,0.9137083717849833,0.12380952380952381,0.5589660721223221,-0.496351026129271,0.7545126353790613,0.28928571428571426,0.29566536100437785,0.0027437763300807855,0.992256972336459,0.23809523809523814,0.23945881568583288,0.2178571428571428,0.43539267351553756,-0.38077707330995003,0.16144668764321687,0.18095238095238098,0.3794503959627968,91.24308693105755,1.015904858341345,91.12826305220884,93.05932061579651,15
57,2026-06-03T19:42:12.545952,0.3,0.27731678036838386,-0.3084493891526529,0.2633399082941881,0.2761904761904762,0.16857787367749338,-0.38768858398669526,0.8862437409685116,0.3321428571428571,0.2264717590707243,0.04423878868338711,0.8756017080904144,0.2761904761904762,0.16857787367749338,0.2178571428571428,0.43539267351553756,-0.38077707330995003,0.16144668764321687,0.18095238095238098,0.3794503959627968,91.97053840361447,0.9751914235263489,91.17401899263723,93.05932061579651,15
58,2026-06-03T19:48:10.911185,0.33928571428571425,0.2160289253419548,-0.37627963622336164,0.16686843395396675,0.29523809523809524,0.13946285911906778,-0.33710557327752605,0.8802232107630393,0.4071428571428571,0.13201266377985377,0.05215763464592781,0.8535388198172567,0.33333333333333337,0.09264256691158146,0.2178571428571428,0.43539267351553756,-0.38431714659971833,0.1572621964835013,0.18095238095238098,0.3794503959627968,92.61095423360106,0.8492473295582081,91.1987219712182,93.069015645917,15
59,2026-06-03T19:54:03.321560,0.2678571428571428,0.3344436005123538,-0.46248531558156736,0.08259546055415236,0.20000000000000004,0.3282335876694342,-0.4436363636363637,0.8484045970920409,0.42499999999999993,0.11429547548052224,0.05773906762181886,0.8380476275686647,0.37142857142857144,0.058995845051235264,0.20357142857142854,0.46679507248911234,-0.444631811477424,0.09679475358112614,0.1619047619047619,0.43511891093211363,93.06988370147253,0.7553373621090087,91.23904994979921,93.15217118473896,15
60,2026-06-03T21:09:08.986226,0.27499999999999997,0.3212111733193767,-0.46535201274537386,0.08046209652045366,0.20000000000000004,0.3282335876694342,-0.43942481569063846,0.8550790156458843,0.5821428571428571,0.022793687126414258,0.12527586810416344,0.6564218805544235,0.4476190476190477,0.020790615322361355,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,93.2631358768407,0.7952047433953109,91.25876422356092,93.26975610776441,15
61,2026-06-03T21:14:09.575833,0.32499999999999996,0.23722543823723408,-0.022711795462336787,0.9359662470433782,0.2571428571428572,0.20184282422518202,-0.2501261467889908,0.8043566711219435,0.5892857142857142,0.020794358483161638,0.17530893308324583,0.5320136271510699,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,88.20413947456493,1.8877915578299673,91.28921937751005,93.26975610776441,15
62,2026-06-03T21:19:12.288403,0.38928571428571423,0.15151193679039388,0.004619646748053728,0.9869635340267786,0.3142857142857143,0.11424717239544455,-0.23276208546444482,0.8581946640316206,0.6107142857142855,0.01559283142117561,0.23512181360018944,0.3989248718536787,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,88.66366507697457,1.0577989590207881,91.32882571954487,93.26975610776441,15
63,2026-06-03T21:24:08.305022,0.27499999999999997,0.3212111733193767,-0.19559211649695346,0.4848017187997533,0.20000000000000004,0.3282335876694342,-0.37411748845895854,0.8257792156553302,0.6107142857142855,0.01559283142117561,0.27520663112116767,0.3208329206378485,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,88.75998786813923,0.8588394111069173,91.34759872824631,93.26975610776441,15
64,2026-06-03T21:29:02.781360,0.04285714285714285,0.8794603130258999,-0.2424548169505695,0.3839415256318339,0.04761904761904762,0.845841042458974,-0.5761008410028563,0.6970887090257761,0.6321428571428571,0.011457541540078888,0.3321133784919359,0.22651550030732345,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,89.75029283801875,0.9989020019938091,91.34980547188755,93.26975610776441,15
65,2026-06-03T21:34:01.837263,0.10357142857142855,0.7133796306287292,-0.30644354667888574,0.266618518793863,0.04761904761904762,0.845841042458974,-0.539319045915799,0.6691449814126395,0.6321428571428571,0.011457541540078888,0.36108024193776855,0.18607499919377787,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,90.39482931726907,1.273962539129857,91.3609437751004,93.26975610776441,15
66,2026-06-03T21:38:58.771587,0.3714285714285714,0.17284974708033998,-0.25722465725388677,0.3547019243802483,0.33333333333333337,0.09264256691158146,-0.30659741718135874,0.9157700285195743,0.6607142857142856,0.007330569830891703,0.40785413062636205,0.1312732960362784,0.5047619047619049,0.008269998948239689,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,91.35644661981256,1.1401529412780318,91.37609814257029,93.26975610776441,15
67,2026-06-03T21:44:03.293117,0.33928571428571425,0.2160289253419548,-0.39260888875617994,0.1477454766554701,0.3142857142857143,0.11424717239544455,-0.338237772771461,0.9095840867992765,0.6357142857142856,0.0108607461687898,0.45681038310985594,0.0869368388674604,0.4666666666666667,0.015510823225067603,0.27499999999999997,0.3212111733193767,-0.4611613189559848,0.0835942278418149,0.20000000000000004,0.3282335876694342,92.02091700133869,1.1220946780033956,91.38351321954484,93.26975610776441,15
68,2026-06-03T21:49:11.354335,0.25,0.36884629178393047,-0.3364359343641735,0.22015807787930014,0.18095238095238098,0.3794503959627968,-0.45738091516416,0.8336422271691657,0.6678571428571428,0.006509956694715437,0.5307620640117758,0.04178651230720511,0.5238095238095238,0.005901586283902752,0.27499999999999997,0.3212111733193767,-0.45488392827897417,0.08844667554661817,0.20000000000000004,0.3282335876694342,92.73184404283802,0.9447850529155492,91.40789198460509,93.27464022757698,15
69,2026-06-03T21:54:08.408941,0.3321428571428571,0.2264717590707243,-0.29094602853698787,0.2927763625684245,0.29523809523809524,0.13946285911906778,-0.3311345877166351,0.8891095601826682,0.7428571428571428,0.00150948887823503,0.5669130737448244,0.027542839757450865,0.6000000000000001,0.0012858607977242237,0.27499999999999997,0.3212111733193767,-0.4128965298234963,0.12611249341232786,0.20000000000000004,0.3282335876694342,93.10669762382865,0.8526557510333734,91.4272402108434,93.30422732597054,15
70,2026-06-03T21:59:08.664289,0.33571428571428563,0.22121153763932594,-0.28849189416782944,0.297052536784282,0.29523809523809524,0.13946285911906778,-0.3490930696360313,0.8917141651540824,0.7249999999999999,0.0022270323137542148,0.6071788747433574,0.016373204802709932,0.6000000000000001,0.0012858607977242237,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,93.27966030789824,0.930088030815349,91.46163821954482,93.36596385542167,15
71,2026-06-03T22:04:04.936035,0.32499999999999996,0.23722543823723408,-0.03731824237850853,0.894953614766052,0.23809523809523814,0.23945881568583288,-0.23414110459869286,0.7989305301645334,0.7142857142857142,0.0027743838176388096,0.6290898604826335,0.011987658432302413,0.580952380952381,0.0019359627197342143,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,88.359343624498,1.1266127964007526,91.4967578647925,93.36596385542167,15
72,2026-06-03T22:09:01.163351,0.3107142857142856,0.2596673973372179,-0.1500574230609545,0.5934872226409073,0.18095238095238098,0.3794503959627968,-0.30308529945553536,0.7802322441263837,0.7107142857142856,0.002978994886802742,0.6322662501436822,0.011436505994365392,0.561904761904762,0.0028582293753424705,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,88.64049949799194,1.1633200005634063,91.51032254016064,93.36596385542167,15
73,2026-06-03T22:14:16.412167,0.18214285714285713,0.5158816817070392,-0.3499161948767478,0.2010606371145813,0.14285714285714288,0.4950508526248027,-0.44627565489777565,0.7477156315364725,0.6928571428571427,0.0041902329602981365,0.6728213097900734,0.005983616258620385,0.5428571428571429,0.00414288160001619,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,88.88945364792502,1.0465214429791343,91.53531835676038,93.36596385542167,15
74,2026-06-03T22:19:12.585163,0.42499999999999993,0.11429547548052224,0.06928153497736908,0.8061919403372202,0.29523809523809524,0.13946285911906778,-0.2513761467889908,0.8620752123938029,0.7107142857142856,0.002978994886802742,0.6734566576143048,0.005918752233855919,0.561904761904762,0.0028582293753424705,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,89.18126673360105,0.8629517522007571,91.5320971385542,93.36596385542167,15
75,2026-06-03T22:24:12.220768,0.6321428571428571,0.011457541540078888,0.3279089680092551,0.23280837780139976,0.4476190476190477,0.020790615322361355,0.12521553775315633,0.8878842676311031,0.7178571428571427,0.002581165308218854,0.6865143337055288,0.004704041552213188,0.580952380952381,0.0019359627197342143,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,90.60889390896922,0.9907691833649461,91.5291687583668,93.36596385542167,15
76,2026-06-03T22:29:07.931069,0.1714285714285714,0.5412721760996331,-0.35272957652637127,0.19721357122684463,0.12380952380952381,0.5589660721223221,-0.5164292289988494,0.80506293296907,0.7464285714285712,0.001391411089063054,0.704050988491644,0.003392869955191092,0.6000000000000001,0.0012858607977242237,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,91.21346845716197,0.910731478974338,91.55441557898261,93.36596385542167,15
77,2026-06-03T22:34:04.955520,0.125,0.6571356681869504,-0.4113532152206648,0.1276770565092612,0.04761904761904762,0.845841042458974,-0.5755730042803359,0.7576853526220615,0.7464285714285712,0.001391411089063054,0.7259615857161839,0.002182495888098465,0.6000000000000001,0.0012858607977242237,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,92.14617846385542,0.9529916391059632,91.56515645917003,93.36596385542167,15
78,2026-06-03T22:39:01.386169,0.38214285714285706,0.1598236299869673,-0.21729910212166503,0.43659879758438086,0.3142857142857143,0.11424717239544455,-0.2823384414350202,0.9049446725473939,0.7678571428571428,0.0008293296291369939,0.7370750271108736,0.0017176691768770666,0.6380952380952382,0.0005320215605847219,0.2821428571428571,0.30828445682005556,-0.37895019574116606,0.16363473377136978,0.23809523809523814,0.23945881568583288,92.70580237617135,0.9205879517127349,91.58425368139224,93.36596385542167,15
79,2026-06-03T22:44:04.236510,0.3428571428571428,0.21092379341475206,-0.32499154983210743,0.23723834445097317,0.29523809523809524,0.13946285911906778,-0.3333634719710668,0.8876853921170258,0.7749999999999999,0.0006896453939514363,0.7627222831074207,0.0009432653156008222,0.6380952380952382,0.0005320215605847219,0.3071428571428571,0.2654726857102779,-0.3668011493027181,0.17868494096601778,0.2761904761904762,0.16857787367749338,93.21633408634538,0.8071235643762116,91.62338939089692,93.38734103078981,15
80,2026-06-03T22:49:18.745630,0.35,0.2009453508162933,-0.39493729109927256,0.1451442569751895,0.3142857142857143,0.11424717239544455,-0.3064887406171809,0.8919291534181233,0.782142857142857,0.0005697096277734958,0.7674851717670963,0.0008371883780317453,0.6380952380952382,0.0005320215605847219,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,93.36474021084337,0.9020829958108767,91.66599732262384,93.4421017402945,15
81,2026-06-03T22:54:15.248046,0.3142857142857143,0.2539400163236714,-0.3116237874615796,0.2582014646419276,0.3142857142857143,0.11424717239544455,-0.341898803729569,0.891314157902998,0.7785714285714285,0.0006273501294803568,0.7875216051621842,0.0004910935975884655,0.6190476190476191,0.0008364083878716816,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,88.8455279451138,1.4571809853900854,91.6998514892905,93.4421017402945,15
82,2026-06-03T22:59:11.987560,0.5107142857142856,0.05172549836826929,0.09702090412354586,0.7308654815802316,0.3904761904761905,0.04629247541540862,-0.03261464614408125,0.8953068592057761,0.782142857142857,0.0005697096277734958,0.7729628587507131,0.0007273702374853107,0.6571428571428571,0.00033037090163412914,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,88.80463520749666,1.1337254779248238,91.72216992971887,93.4421017402945,15
83,2026-06-03T23:04:08.943562,0.47142857142857136,0.07607042915033121,0.250242553909682,0.36836648779593967,0.3523809523809524,0.07433498084899375,-0.11329187035424891,0.8336347197106689,0.782142857142857,0.0005697096277734958,0.7734686423227207,0.0007178511796290257,0.6380952380952382,0.0005320215605847219,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,88.9418298192771,1.0510911050928105,91.75649472891565,93.4421017402945,15
84,2026-06-03T23:09:05.318711,0.4035714285714285,0.13576799650365623,0.045751574702935414,0.8713798431787232,0.3142857142857143,0.11424717239544455,-0.20656127392105053,0.8722916474175361,0.6964285714285713,0.003921190506879554,0.7798627301800156,0.0006059864540026521,0.5238095238095238,0.005901586283902752,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,89.80375669344043,1.1637260152417306,91.75595088688085,93.4421017402945,15
85,2026-06-03T23:14:19.858132,0.08214285714285713,0.7710285652881772,-0.43996565414431166,0.10077167102928018,0.04761904761904762,0.845841042458974,-0.5584142701394705,0.7200127041742286,0.754245162660917,0.0011588705971637327,0.7884572375299759,0.00047836872993334316,0.5933082268219885,0.0021265238749267235,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,90.43353622824633,0.8494562471724897,91.78640604082999,93.4421017402945,15
86,2026-06-03T23:19:15.553918,0.18928571428571428,0.49926303323854526,-0.2134850367274031,0.4448874615348911,0.18095238095238098,0.3794503959627968,-0.49639755890211334,0.819494584837545,0.7464285714285712,0.001391411089063054,0.8142086829667619,0.00021991437059854305,0.6190476190476191,0.0008364083878716816,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,91.41244143239626,0.8819747648511502,91.80217745983937,93.4421017402945,15
87,2026-06-03T23:24:13.144317,0.32499999999999996,0.23722543823723408,-0.2936983279330353,0.28802411980769266,0.3142857142857143,0.11424717239544455,-0.34068947505876196,0.9080924514301135,0.8275249059526175,0.00014032636381573735,0.8426996767339652,8.016023905694719e-05,0.6698641270570838,0.0005236624799359955,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,92.05072372824631,0.8988351544732405,91.81226991298527,93.4421017402945,15
88,2026-06-03T23:29:10.484015,0.3771225813304585,0.1658432175058251,-0.24034200705961323,0.3882271611666925,0.2870846258816073,0.1371637754520923,-0.2773811510920135,0.859736558178839,0.7964285714285713,0.00038046767853463354,0.8562751006695943,4.61437838482558e-05,0.6571428571428571,0.00033037090163412914,0.3214285714285714,0.24271904680166836,-0.38391158871811976,0.15773787905527228,0.2761904761904762,0.16857787367749338,92.77901188085677,0.7900127689275149,91.83404451137886,93.4421017402945,15
89,2026-06-03T23:34:07.609259,0.28571428571428564,0.3019363513225493,-0.3485105674604933,0.20300060405930126,0.23809523809523814,0.23945881568583288,-0.4327272727272728,0.8589511754068715,0.7499999999999999,0.001280898450935536,0.8619859462629166,3.596796394932445e-05,0.6000000000000001,0.0012858607977242237,0.3285714285714285,0.23180969720615968,-0.3904632497618764,0.15017005722720636,0.29523809523809524,0.13946285911906778,93.3266503514056,0.8239378254018089,91.8805952978581,93.48420766398928,15
90,2026-06-03T23:39:07.747830,0.28571428571428564,0.3019363513225493,-0.3826989633995412,0.15916588621404837,0.23809523809523814,0.23945881568583288,-0.4175974025974025,0.8608248763986465,0.7392857142857142,0.0016355111435407642,0.868742923828573,2.6399685244771393e-05,0.6000000000000001,0.0012858607977242237,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,93.52644954819276,0.8383555964667858,91.89401355421687,93.56428840361444,15
91,2026-06-03T23:44:19.316756,0.42142857142857143,0.11769939585541649,-0.2693444564144993,0.33166319887908474,0.37142857142857144,0.058995845051235264,-0.2459359165424739,0.911764705882353,0.7678571428571428,0.0008293296291369939,0.864127709745623,3.266696239895737e-05,0.6190476190476191,0.0008364083878716816,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,87.99381902610442,1.722284257876677,91.9279409303882,93.56428840361444,15
92,2026-06-03T23:49:15.739689,0.18928571428571428,0.49926303323854526,-0.44606380128922885,0.09559671524129525,0.21904761904761905,0.2815660702955676,-0.4632486146632567,0.8481372662873065,0.7999999999999999,0.0003422698330356917,0.8770736436390789,1.7602419531098072e-05,0.6571428571428571,0.00033037090163412914,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,88.30523134203482,1.2766003538379536,91.97174113119142,93.56428840361444,15
93,2026-06-03T23:54:12.694157,0.6035714285714285,0.01720013806879533,0.6567840349576716,0.007815545387935805,0.4476190476190477,0.020790615322361355,0.0368869506876887,0.8935925467086316,0.8185883518926541,0.0001904576701696359,0.8664399267134376,2.9388940978287792e-05,0.6698641270570838,0.0005236624799359955,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,88.99846260040161,1.3329642699338027,92.01055262717537,93.56428840361444,15
94,2026-06-03T23:59:08.743367,0.4071428571428571,0.13201266377985377,-0.045852743239962114,0.8710976169531897,0.33333333333333337,0.09264256691158146,-0.18172965696051052,0.8834244080145719,0.7499999999999999,0.001280898450935536,0.857008441112268,4.471747883512827e-05,0.6000000000000001,0.0012858607977242237,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,89.42841156291836,0.9764896367537849,92.03833040495314,93.56428840361444,15
95,2026-06-04T00:04:10.199581,0.22142857142857136,0.42771371901637,-0.03226876002807809,0.9091088322693291,0.1619047619047619,0.43511891093211363,-0.35135135135135126,0.7383262377665077,0.7892857142857141,0.0004673267561781759,0.8600592280142499,3.916895470052001e-05,0.6190476190476191,0.0008364083878716816,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,90.58356342034806,0.8936145364080196,92.07131651606424,93.56428840361444,15
96,2026-06-04T00:09:07.695823,0.12142857142857141,0.6664011137233894,-0.36564010392305035,0.18016896720187994,0.08571428571428572,0.6971814254173712,-0.5326086956521741,0.7231830354054873,0.7714285714285712,0.0007568751073803471,0.8586151898343517,4.171954772059871e-05,0.6000000000000001,0.0012858607977242237,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,91.59829944779116,0.8621398911114011,92.10831869143239,93.56428840361444,15
97,2026-06-04T00:14:06.693479,0.4535714285714285,0.08948590014302728,-0.1371605084708972,0.6259398358896286,0.4285714285714286,0.027495265215751328,-0.21030958731681004,0.9488163621409044,0.782142857142857,0.0005697096277734958,0.8679168215445375,2.7441501370726203e-05,0.6380952380952382,0.0005320215605847219,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,92.24725987282464,0.8889279637170768,92.17074548192771,93.56428840361444,15
98,2026-06-04T00:19:16.384799,0.27499999999999997,0.3212111733193767,-0.34890047396254825,0.20246128159247448,0.2571428571428572,0.20184282422518202,-0.4130494946253811,0.8571688311688305,0.807142857142857,0.0002752442706954192,0.8691058523440844,2.5952469595665022e-05,0.6571428571428571,0.00033037090163412914,0.2928571428571428,0.289471667212401,-0.390796955057923,0.149791230475398,0.2571428571428572,0.20184282422518202,92.91800535475232,0.8638490291567845,92.20474606760374,93.56428840361444,15
99,2026-06-04T00:24:13.362803,0.30357142857142855,0.27135583600386853,-0.46063163008855007,0.08399619717140848,0.2571428571428572,0.20184282422518202,-0.35883774695250104,0.8439272140245666,0.7917786897127636,0.00043534671795822665,0.8658798343720036,3.015679320003775e-05,0.6315861769395361,0.001074867894760865,0.2928571428571428,0.289471667212401,-0.42188985625745484,0.11725586523519918,0.2571428571428572,0.20184282422518202,93.38947456492636,0.8452907835601966,92.24941432396251,93.58298820281124,15
100,2026-06-04T00:29:16.186149,0.37499999999999994,0.16843274984674558,-0.41507098151051874,0.12393043559765,0.3523809523809524,0.07433498084899375,-0.28727897419036663,0.9021783355609719,0.7649690275328731,0.0008919483903002299,0.864770049169607,3.1727378085683614e-05,0.6124472018807623,0.0015188171069272151,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,93.6319235274431,0.8101662164479239,92.3124581659973,93.65778739959838,15
101,2026-06-04T00:34:14.086926,0.20357142857142854,0.46679507248911234,-0.22015459640168789,0.4304449109328831,0.21904761904761905,0.2815660702955676,-0.4224070462989801,0.830905540918378,0.7071428571428571,0.0031954812582450634,0.863999205927951,3.2857669767394216e-05,0.5428571428571429,0.00414288160001619,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,88.50101447456493,1.3182343423245844,92.33976531124499,93.65778739959838,15
102,2026-06-04T00:39:10.826305,0.12857142857142856,0.6479163294665075,-0.24480120415000534,0.3792120836076738,0.04761904761904762,0.845841042458974,-0.5847029058412735,0.7038707436679876,0.7214285714285712,0.002398868072673344,0.8562229098396024,4.624670896319091e-05,0.5428571428571429,0.00414288160001619,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,88.48860023427042,0.8940045512553942,92.38733057228916,93.65778739959838,15
103,2026-06-04T00:44:19.558297,0.3071428571428571,0.2654726857102779,0.21770288542380253,0.43572590944793455,0.21904761904761905,0.2815660702955676,-0.22465810276679843,0.7340740188772975,0.7428571428571428,0.00150948887823503,0.8525209222849526,5.4048054543194026e-05,0.561904761904762,0.0028582293753424705,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,88.77063462182062,1.028024181459562,92.43735358099063,93.65778739959838,15
104,2026-06-04T00:49:16.663500,0.3107142857142856,0.2596673973372179,0.12103085485148793,0.6674357234519201,0.14285714285714288,0.4950508526248027,-0.3176404012604203,0.7174168105477945,0.7499999999999999,0.001280898450935536,0.8402245850050147,8.816546023913633e-05,0.580952380952381,0.0019359627197342143,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,89.35639432730925,0.885970468272801,92.46386588018738,93.65778739959838,15
105,2026-06-04T00:54:16.662780,0.42142857142857143,0.11769939585541649,0.1599368264201236,0.5690979799699936,0.3142857142857143,0.11424717239544455,-0.16820423126710737,0.8369565217391307,0.7703309599688514,0.0007785727621161951,0.8359219782183316,0.000103646410483895,0.5933082268219885,0.0021265238749267235,0.38928571428571423,0.15151193679039388,-0.41150021504331435,0.127527464377873,0.3523809523809524,0.07433498084899375,90.3951639892905,1.0474193472441902,92.4938504016064,93.65778739959838,15
